Geo,Year,D3bp04
1903,2045,0.719551407
1904,2045,11.42
1905,2045,40.29086532
1906.01,2045,34.29094718
1906.02,2045,29.28305939
1907,2045,27.19923527
1908,2045,35.20012303
1909,2045,20.46640653
1910,2045,4.660169988
1911,2045,4.708768886
1912,2045,5.203034979
1913,2045,15.33782602
1914,2045,9.237602329
1915,2045,12.45417657
1916,2045,17.31431218
1917,2045,21.40767112
1918,2045,39.56040943
1919,2045,19.88453339
1920,2045,49.27789403
1921,2045,11.78114568
1922,2045,3.235701983
1923,2045,14.4543587
1924,2045,15.65560995
1925,2045,13.78029733
1926,2045,13.70980655
1927,2045,9.828542134
1928,2045,8.734705358
1929,2045,34.23783992
1930,2045,34.40289484
1931,2045,12.96785102
1932,2045,47.72185763
1933,2045,32.35557818
1934,2045,35.07976227
1935,2045,60.50493404
1936,2045,61.37887617
1937,2045,35.54523942
1938,2045,39.82672443
1939,2045,35.80328371
1940,2045,31.71993048
1941,2045,108.1070882
1942,2045,18.01464269
1943.01,2045,20.30977423
1943.02,2045,20.94020469
1943.03,2045,19.18762014
1944.01,2045,11.19250981
1944.02,2045,6.706537498
1944.03,2045,6.071074845
1944.04,2045,12.02225824
1944.05,2045,12.39796566
1944.06,2045,4.860778831
1945.01,2045,23.14663862
1945.02,2045,23.22479501
1945.03,2045,16.32633714
1946,2045,10.73034615
1947,2045,17.49143895
1948,2045,16.43671388
1949,2045,16.99877846
1950,2045,17.83613416
1951,2045,26.9146363
1952,2045,12.28126068
1953,2045,21.15024659
1954,2045,30.47995156
1955,2045,3.140090359
1956,2045,3.475445304
1957,2045,29.04668233
1958,2045,84.67499561
1959,2045,10.10923442
1960,2045,14.84366289
1961,2045,25.78775487
1962,2045,50.55465973
1963,2045,49.23832141
1964,2045,1.213228387
1965,2045,13.40482449
1966.01,2045,15.58949195
1966.02,2045,17.00650547
1967,2045,20.63718896
1968.01,2045,0.521387346
1968.02,2045,0.293545001
1969.01,2045,9.193641667
1969.02,2045,9.25635515
1970,2045,8.909547142
1971,2045,9.605303166
1972.01,2045,3.33061101
1972.02,2045,3.368259059
1972.03,2045,71.10200849
1972.04,2045,25.89163515
1973.01,2045,9.517486462
1973.02,2045,9.279570907
1973.03,2045,9.205948867
1973.04,2045,9.212369238
1974,2045,22.62238021
1975,2045,15.22160855
1976,2045,22.12080606
1977,2045,13.3005897
1978,2045,18.50248188
1979,2045,19.68249486
1980,2045,19.21313885
1981,2045,14.59885532
1982,2045,7.437668892
1983,2045,15.51539855
1984,2045,33.41351751
1985,2045,16.91528817
1986,2045,40.19959187
1987,2045,28.76186334
1988,2045,9.519377078
1989.01,2045,41.354736
1989.02,2045,36.43568799
1989.03,2045,36.91510582
1990,2045,33.92017001
1991,2045,34.28565752
1992,2045,24.52780393
1993,2045,4.905662165
1994,2045,12.28
1995,2045,18.91653765
1996,2045,4.850487904
1997,2045,20.51105315
1998,2045,15.08113341
1999,2045,15.78847784
2000,2045,19.37165652
2001,2045,19.95393941
2002,2045,40.75541018
2003,2045,28.5185433
2004,2045,20.30797374
2005,2045,16.09948081
2006.01,2045,11.98032133
2006.02,2045,11.98032133
2007,2045,13.26189134
2008,2045,21.54966546
2009,2045,18.25023841
2010,2045,32.09619784
2011,2045,18.90749941
2012.01,2045,52.37484813
2012.02,2045,48.38470393
2013.01,2045,16.05889057
2013.02,2045,18.79186037
2014,2045,54.88904905
2015,2045,44.92650087
2016,2045,44.91711924
2017,2045,44.30319687
2018.01,2045,9.200331211
2018.02,2045,9.200331211
2018.03,2045,9.20608699
2019,2045,43.63414359
2020,2045,19.30211514
2021,2045,14.35377292
2022,2045,10.57235574
2023,2045,22.28814018
2024,2045,6.520000204
2025.01,2045,6.842257604
2025.02,2045,8.087749017
2025.03,2045,6.52
2026,2045,21.50000513
2027,2045,20.75995705
2028,2045,21.50000513
2029,2045,31.10144653
2030,2045,32.07281714
2031,2045,17.47315891
2032,2045,19.2509547
2033,2045,32.98753602
2034,2045,19.43833304
2035,2045,40.79171288
2036.01,2045,2.012740703
2036.02,2045,3.770837548
2036.03,2045,1.804663268
2037,2045,25.2573548
2038,2045,53.49137452
2039,2045,45.57496088
2040,2045,28.02047852
2041,2045,8.002041169
2042,2045,3.261854169
2043,2045,14.9915516
2044.01,2045,18.75767386
2044.02,2045,5.861663707
2045,2045,7.288538179
2046,2045,18.78157057
2047.01,2045,15.35261415
2047.02,2045,18.37652983
2048,2045,6.130159234
2049,2045,12.60335865
2050,2045,22.49319343
2051,2045,42.28775958
2052,2045,15.78873669
2053,2045,20.55689368
2054,2045,13.62050715
2055,2045,24.43088669
2056,2045,27.40325094
2057,2045,18.90103088
2058,2045,29.40605862
2059,2045,18.82651819
2060,2045,11.24054586
2061.01,2045,27.52320352
2061.02,2045,28.82489572
2062.01,2045,4.965720907
2062.02,2045,6.573164236
2062.03,2045,12.11397236
2063.01,2045,11.91392786
2063.02,2045,29.16814203
2064,2045,0.535231452
2065,2045,37.56740355
2066.01,2045,26.8111404
2066.02,2045,26.34191764
2067,2045,25.1450335
2068,2045,25.03571926
2069.01,2045,12.6777848
2069.02,2045,19.09428195
2070,2045,16.00930073
2071,2045,9.058768651
2072,2045,16.44411143
2073.01,2045,29.8919166
2073.02,2045,29.18866668
2073.03,2045,13.44766078
2074.01,2045,28.09150996
2074.02,2045,16.57697443
2075.01,2045,41.84
2075.02,2045,73.85212043
2076.01,2045,42.98975174
2076.02,2045,64.86078407
2076.03,2045,41.84
2077,2045,20.58982502
2078,2045,2.257660301
2079.01,2045,20.95252795
2079.02,2045,15.70968593
2080.01,2045,18.14883835
2080.02,2045,19.8930703
2080.03,2045,15.88065689
2080.04,2045,19.77486292
2081,2045,46.10603257
2082,2045,59.40188594
2083,2045,21.24730459
2084,2045,37.39246961
2085.01,2045,28.48244521
2085.02,2045,24.78015981
2086.01,2045,21.35314046
2086.02,2045,20.83400656
2086.03,2045,20.46692346
2087,2045,20.85060283
2088,2045,14.37757379
2089.01,2045,7.016435545
2089.02,2045,7.041317523
2089.03,2045,36.13097499
2089.04,2045,20.92969429
2090,2045,5.767596614
2091,2045,1.421713027
2092,2045,1.757744095
2093,2045,1.620456106
2094,2045,1.116154469
2095,2045,1.13766673
2096.01,2045,7.239526906
2096.02,2045,6.536329287
2097,2045,13.04020172
2098,2045,15.49197681
2099.01,2045,3.28149815
2099.02,2045,3.908524239
2100,2045,2.834960475
2101,2045,17.92131982
2102,2045,5.906672028
2103,2045,2.927516848
2104,2045,2.910256932
2105,2045,2.931378597
2106,2045,23.44812864
2107,2045,19.58733461
2108,2045,12.13913727
2109,2045,3.053028729
2110,2045,11.78393311
2111.01,2045,11.46926537
2111.02,2045,1.905011639
2112.01,2045,1.838651574
2112.02,2045,1.771412315
2112.03,2045,1.771412315
2112.04,2045,1.780852966
2112.05,2045,0.0828893
2112.06,2045,1.715448457
2113,2045,14.10140417
2114.01,2045,13.09920464
2114.02,2045,17.34274683
2114.03,2045,26.89469675
2115.01,2045,33.74810517
2115.02,2045,29.65418689
2116.01,2045,11.67385748
2116.02,2045,11.83361958
2117.01,2045,11.83361681
2117.02,2045,13.77317995
2118,2045,7.860074288
2119,2045,7.432714211
2120,2045,7.766945221
2121,2045,7.048661633
2122,2045,7.718527341
2123,2045,0.551403906
2124,2045,0.305902516
2125,2045,20.11645067
2126,2045,8.63976846
2127,2045,9.68557602
2128,2045,21.0338357
2129,2045,14.94085004
2130,2045,12.71199854
2131,2045,16.69594649
2132,2045,10.70936184
2133,2045,8.754932192
2134,2045,8.151864694
2135,2045,32.30126723
2136,2045,26.42926188
2137,2045,14.34288596
2138,2045,27.71037216
2139,2045,14.08808102
2140,2045,34.81741975
2141,2045,19.62641806
2142,2045,21.55548885
2143,2045,16.60431977
2144,2045,26.93267546
2145,2045,12.79819211
2146,2045,13.7903308
2147,2045,36.73179094
2148,2045,15.358565
2149,2045,3.284468247
2150,2045,15.20772505
2151,2045,3.447099045
2152,2045,0.008267137
2153,2045,0.671287467
2154,2045,0.656378715
2155,2045,0.15549283
2156,2045,0.389701901
2157,2045,0.366241307
2158,2045,0.018018396
2159,2045,0.201459316
