Geo,Year,D3bpo4
1973.03,2045,4.615088
1973.04,2045,4.655289
1974,2045,11.336666
1975,2045,7.593201
1976,2045,11.149076
1977,2045,6.632318
1978,2045,9.272123
1979,2045,9.795526
1980,2045,9.563242
1981,2045,7.280422
1982,2045,3.752262
1983,2045,7.752828
1984,2045,16.75974
1985,2045,8.418533
1986,2045,20.125639
1987,2045,14.30002
1988,2045,4.708117
1989.01,2045,20.681495
1989.02,2045,18.161034
1989.03,2045,18.225803
1990,2045,16.840856
1991,2045,16.996351
1992,2045,12.158331
1993,2045,2.437282
1994,2045,6.135023
1995,2045,9.637839
1996,2045,2.362792
1997,2045,10.270666
1998,2045,7.55559
1999,2045,7.935601
2000,2045,9.689577
2001,2045,10.12634
2002,2045,20.413718
2003,2045,14.304235
2004,2045,10.124897
2005,2045,8.058058
2006.01,2045,5.990161
2006.02,2045,5.990161
2007,2045,6.616295
2008,2045,10.766693
2009,2045,9.156279
2010,2045,16.045345
2011,2045,9.409334
2012.01,2045,26.304546
2012.02,2045,24.63414
2013.01,2045,8.028045
2013.02,2045,8.951333
2014,2045,28.506226
2015,2045,22.446306
2016,2045,22.46
2017,2045,22.182548
2018.01,2045,4.600166
2018.02,2045,4.601313
2018.03,2045,4.657093
2019,2045,21.806056
2020,2045,9.708855
2021,2045,7.22746
2022,2045,5.31822
2023,2045,11.210775
2024,2045,3.443029
2025.01,2045,3.328105
2025.02,2045,3.586012
2025.03,2045,3.26
2026,2045,10.750003
2027,2045,10.521978
2028,2045,10.750003
2029,2045,15.831167
2030,2045,16.040849
2031,2045,8.75123
2032,2045,9.765802
2033,2045,16.507854
2034,2045,9.788133
2035,2045,20.616597
2036.01,2045,0.947218
2036.02,2045,1.925369
2036.03,2045,0.902911
2037,2045,12.669173
2038,2045,26.183728
2039,2045,22.657376
2040,2045,13.980705
2041,2045,4.00234
2042,2045,1.648016
2043,2045,7.325339
2044.01,2045,9.374344
2044.02,2045,2.888891
2045,2045,3.639767
2046,2045,9.796034
2047.01,2045,7.709601
2047.02,2045,9.186415
2048,2045,3.097166
2049,2045,6.336292
2050,2045,10.529606
2051,2045,21.211671
2052,2045,7.903181
2053,2045,10.298629
2054,2045,6.621581
2055,2045,12.363869
2056,2045,13.6897
2057,2045,9.195301
2058,2045,14.068306
2059,2045,9.358167
2060,2045,5.463994
2061.01,2045,14.299299
2061.02,2045,14.611111
2062.01,2045,2.404889
2062.02,2045,2.989375
2062.03,2045,6.12336
2063.01,2045,5.624779
2063.02,2045,14.609575
2064,2045,0.298352
2065,2045,18.37068
2066.01,2045,13.404216
2066.02,2045,12.982617
2067,2045,12.467137
2068,2045,12.347856
2069.01,2045,6.326664
2069.02,2045,9.543229
2070,2045,7.996703
2071,2045,4.461564
2072,2045,8.225945
2073.01,2045,14.911281
2073.02,2045,14.593318
2073.03,2045,6.774419
2074.01,2045,13.662157
2074.02,2045,7.849356
2075.01,2045,20.914919
2075.02,2045,36.894849
2076.01,2045,21.24462
2076.02,2045,33.689741
2076.03,2045,20.92
2077,2045,10.381212
2078,2045,1.116937
2079.01,2045,10.406129
2079.02,2045,7.806538
2080.01,2045,8.936869
2080.02,2045,9.340499
2080.03,2045,7.940328
2080.04,2045,9.879664
2081,2045,22.087981
2082,2045,29.6873
2083,2045,10.635748
2084,2045,18.633747
2085.01,2045,13.528539
2085.02,2045,11.87436
2086.01,2045,10.627134
2086.02,2045,10.417077
2086.03,2045,10.286349
2087,2045,10.376099
2088,2045,7.152089
2089.01,2045,3.500253
2089.02,2045,3.517017
2089.03,2045,18.082991
2089.04,2045,10.495111
2090,2045,2.890717
2091,2045,0.739272
2092,2045,0.868402
2093,2045,0.835522
2094,2045,0.636343
2095,2045,0.582951
2096.01,2045,3.595214
2096.02,2045,3.281098
2097,2045,6.42412
2098,2045,7.823318
2099.01,2045,1.652561
2099.02,2045,1.897477
2100,2045,1.448265
2101,2045,9.055554
2102,2045,2.955566
2103,2045,1.311299
2104,2045,1.471546
2105,2045,1.479079
2106,2045,11.725667
2107,2045,10.252568
2108,2045,5.922547
2109,2045,1.596903
2110,2045,5.904925
2111.01,2045,5.817552
2111.02,2045,0.969916
2112.01,2045,0.93789
2112.02,2045,0.885706
2112.03,2045,0.885706
2112.04,2045,0.893098
2112.05,2045,0.023434
2112.06,2045,0.877167
2113,2045,7.050917
2114.01,2045,5.989918
2114.02,2045,8.671059
2114.03,2045,13.548924
2115.01,2045,17.004663
2115.02,2045,14.849217
2116.01,2045,5.796221
2116.02,2045,5.870014
2117.01,2045,5.91681
2117.02,2045,6.884667
2118,2045,3.928207
2119,2045,3.601267
2120,2045,3.861649
2121,2045,3.398175
2122,2045,3.947582
2123,2045,0.257944
2124,2045,0.136712
2125,2045,9.962707
2126,2045,4.335922
2127,2045,4.878205
2128,2045,10.647897
2129,2045,7.516502
2130,2045,6.392882
2131,2045,8.282522
2132,2045,5.333932
2133,2045,4.394561
2134,2045,4.063673
2135,2045,16.114607
2136,2045,13.170091
2137,2045,7.036522
2138,2045,13.740597
2139,2045,7.12428
2140,2045,17.495733
2141,2045,9.831052
2142,2045,10.953974
2143,2045,8.268671
2144,2045,13.550866
2145,2045,6.363273
2146,2045,6.925214
2147,2045,18.420308
2148,2045,7.761827
2149,2045,1.683305
2150,2045,7.590905
2151,2045,1.750416
2152,2045,0.003709
2153,2045,0.340013
2154,2045,0.329838
2155,2045,0.025244
2156,2045,0.180235
2157,2045,0.255179
2158,2045,0.008009
2159,2045,0.101659
