Geo,Year,TotEmp,RetEmp,SvcEmp
1857,2045,981,3,924
1858,2045,1783,206,926
1859,2045,401,10,241
1860,2045,1020,39,733
1861,2045,1501,141,938
1862,2045,152,0,120
1863,2045,303,2,259
1864,2045,1852,7,1689
1865.01,2045,4657,17,4126
1865.02,2045,5069,17,4404
1865.03,2045,740,3,675
1865.04,2045,334,1,304
1866.01,2045,724,1,548
1866.02,2045,18,0,14
1866.03,2045,503,1,249
1867.01,2045,4152,119,2398
1867.02,2045,1907,0,1062
1868.01,2045,1698,98,606
1868.02,2045,3083,178,1100
1868.03,2045,2013,117,720
1869.01,2045,2556,2,979
1869.02,2045,5945,174,2233
1870,2045,1559,0,581
1871,2045,360,26,204
1872,2045,251,5,233
1873,2045,500,125,195
1874,2045,1420,311,562
1875,2045,8,0,7
1876,2045,1031,148,634
1877,2045,145,19,55
1878,2045,465,67,284
1879,2045,1981,103,1084
1880,2045,1230,136,630
1881,2045,2398,132,1338
1882,2045,210,0,193
1883,2045,98,0,91
1884,2045,169,10,133
1885,2045,377,11,275
1886,2045,67,3,43
1887,2045,122,23,91
1888,2045,349,50,206
1889,2045,1318,188,777
1890,2045,79,20,31
1891,2045,119,5,39
1892,2045,106,0,82
1893,2045,51,12,21
1894,2045,83,21,32
1895,2045,271,69,106
1896,2045,130,6,55
1897,2045,97,0,87
1898,2045,133,6,57
1899,2045,53,0,35
1900,2045,116,0,108
1901.01,2045,744,292,313
1901.02,2045,1560,613,657
1901.03,2045,951,374,401
1902,2045,9133,480,4097
1903,2045,256,41,83
1904,2045,350,138,148
1905,2045,657,120,311
1906.01,2045,264,71,79
1906.02,2045,273,44,108
1907,2045,318,85,118
1908,2045,1862,393,785
1909,2045,107,12,64
1910,2045,76,35,21
1911,2045,707,325,199
1912,2045,292,129,94
1913,2045,290,1,224
1914,2045,358,1,243
1915,2045,82,0,70
1916,2045,203,7,165
1917,2045,246,80,116
1918,2045,351,54,219
1919,2045,595,2,454
1920,2045,5515,294,3369
1921,2045,23,0,19
1922,2045,114,0,104
1923,2045,24,0,19
1924,2045,340,27,219
1925,2045,217,72,97
1926,2045,24,0,21
1927,2045,460,161,196
1928,2045,803,46,507
1929,2045,106,6,58
1930,2045,155,8,79
1931,2045,1104,30,197
1932,2045,35,0,28
1933,2045,1112,32,916
1934,2045,216,6,181
1935,2045,1166,165,558
1936,2045,1033,124,475
1937,2045,814,81,479
1938,2045,3816,247,2140
1939,2045,1448,112,892
1940,2045,1109,584,123
1941,2045,297,9,153
1942,2045,124,16,85
1943.01,2045,28,11,13
1943.02,2045,15,6,7
1943.03,2045,36,13,16
1944.01,2045,180,43,49
1944.02,2045,118,28,31
1944.03,2045,207,83,46
1944.04,2045,100,70,15
1944.05,2045,508,355,80
1944.06,2045,101,28,25
1945.01,2045,126,73,31
1945.02,2045,716,414,177
1945.03,2045,621,359,152
1946,2045,295,169,73
1947,2045,802,244,377
1948,2045,1149,113,831
1949,2045,211,0,198
1950,2045,456,207,144
1951,2045,92,6,49
1952,2045,1605,387,699
1953,2045,141,0,109
1954,2045,471,7,403
1955,2045,154,18,66
1956,2045,433,45,191
1957,2045,1601,76,1211
1958,2045,400,104,89
1959,2045,422,1,276
1960,2045,3008,6,2355
1961,2045,651,225,170
1962,2045,439,231,79
1963,2045,433,147,187
1964,2045,102,0,80
1965,2045,2501,8,1934
1966.01,2045,298,5,38
1966.02,2045,527,11,66
1967,2045,766,27,80
1968.01,2045,763,14,539
1968.02,2045,753,16,452
1969.01,2045,1175,51,576
1969.02,2045,2000,87,980
1970,2045,829,7,209
1971,2045,5310,230,2637
1972.01,2045,1018,3,812
1972.02,2045,1621,4,1295
1972.03,2045,51,1,39
1972.04,2045,3207,8,3125
1973.01,2045,1032,49,504
1973.02,2045,2820,128,1382
1973.03,2045,848,37,416
1973.04,2045,1404,61,689
1974,2045,7329,18,7024
1975,2045,1906,30,1590
1976,2045,1009,45,806
1977,2045,156,1,69
1978,2045,270,1,214
1979,2045,206,4,174
1980,2045,88,0,65
1981,2045,1867,10,1748
1982,2045,296,132,121
1983,2045,638,26,261
1984,2045,786,239,201
1985,2045,2401,99,984
1986,2045,1513,248,902
1987,2045,633,111,106
1988,2045,42,1,10
1989.01,2045,1418,27,449
1989.02,2045,942,19,53
1989.03,2045,152,3,8
1990,2045,1888,53,1295
1991,2045,701,17,485
1992,2045,105,9,59
1993,2045,21,1,17
1994,2045,528,127,230
1995,2045,89,17,27
1996,2045,641,9,553
1997,2045,1874,25,1444
1998,2045,1436,254,613
1999,2045,571,241,159
2000,2045,125,7,52
2001,2045,626,259,184
2002,2045,640,84,412
2003,2045,900,332,334
2004,2045,955,15,721
2005,2045,10198,91,9286
2006.01,2045,1525,104,342
2006.02,2045,139,10,31
2007,2045,2158,149,631
2008,2045,456,52,238
2009,2045,1300,44,933
2010,2045,380,238,48
2011,2045,374,41,95
2012.01,2045,465,84,266
2012.02,2045,207,54,110
2013.01,2045,28981,260,26352
2013.02,2045,4209,43,3817
2014,2045,765,256,145
2015,2045,1090,204,575
2016,2045,164,31,86
2017,2045,536,105,272
2018.01,2045,234,58,67
2018.02,2045,340,85,97
2018.03,2045,98,24,28
2019,2045,914,330,141
2020,2045,854,53,700
2021,2045,1025,202,446
2022,2045,344,83,106
2023,2045,458,8,393
2024,2045,301,3,231
2025.01,2045,128,19,85
2025.02,2045,223,58,126
2025.03,2045,3223,29,2488
2026,2045,802,310,380
2027,2045,1549,595,728
2028,2045,5424,2097,2569
2029,2045,225,135,37
2030,2045,592,372,75
2031,2045,926,26,673
2032,2045,3394,219,2335
2033,2045,1632,478,394
2034,2045,1338,145,741
2035,2045,1193,87,551
2036.01,2045,271,13,211
2036.02,2045,32,8,4
2036.03,2045,80,4,61
2037,2045,101,0,76
2038,2045,1197,345,397
2039,2045,727,168,213
2040,2045,1390,590,190
2041,2045,219,1,52
2042,2045,383,6,173
2043,2045,77,12,39
2044.01,2045,1245,502,319
2044.02,2045,423,206,84
2045,2045,6699,3246,1348
2046,2045,299,87,95
2047.01,2045,217,45,121
2047.02,2045,106,32,51
2048,2045,49,20,17
2049,2045,141,2,69
2050,2045,59,0,55
2051,2045,82,1,48
2052,2045,784,277,320
2053,2045,622,30,120
2054,2045,38,14,8
2055,2045,845,40,170
2056,2045,244,11,51
2057,2045,111,1,100
2058,2045,152,15,95
2059,2045,584,116,180
2060,2045,599,203,257
2061.01,2045,77,18,13
2061.02,2045,60,13,6
2062.01,2045,505,68,235
2062.02,2045,819,178,329
2062.03,2045,701,158,280
2063.01,2045,187,20,103
2063.02,2045,267,56,29
2064,2045,1567,875,431
2065,2045,1648,110,1511
2066.01,2045,14,0,10
2066.02,2045,819,76,490
2067,2045,856,91,548
2068,2045,246,4,153
2069.01,2045,1673,69,1507
2069.02,2045,572,3,552
2070,2045,500,182,223
2071,2045,102,4,66
2072,2045,303,45,149
2073.01,2045,254,41,113
2073.02,2045,86,14,36
2073.03,2045,473,52,245
2074.01,2045,449,99,187
2074.02,2045,328,71,162
2075.01,2045,1120,487,250
2075.02,2045,1909,1188,167
2076.01,2045,539,242,115
2076.02,2045,745,510,37
2076.03,2045,86,38,19
2077,2045,549,1,55
2078,2045,36,0,32
2079.01,2045,200,54,60
2079.02,2045,612,98,304
2080.01,2045,116,17,62
2080.02,2045,37,3,28
2080.03,2045,31,1,24
2080.04,2045,74,19,21
2081,2045,1101,172,784
2082,2045,354,55,138
2083,2045,416,153,150
2084,2045,156,43,79
2085.01,2045,1539,502,507
2085.02,2045,320,84,112
2086.01,2045,439,27,255
2086.02,2045,91,4,55
2086.03,2045,60,2,36
2087,2045,392,18,235
2088,2045,422,14,285
2089.01,2045,619,11,524
2089.02,2045,1334,29,1123
2089.03,2045,811,10,698
2089.04,2045,1690,25,1435
2090,2045,473,9,381
2091,2045,326,57,63
2092,2045,38,0,4
2093,2045,141,17,20
2094,2045,33,0,4
2095,2045,100,0,12
2096.01,2045,58,0,41
2096.02,2045,356,86,110
2097,2045,148,20,77
2098,2045,933,52,436
2099.01,2045,359,3,224
2099.02,2045,850,13,501
2100,2045,432,2,289
2101,2045,1071,37,486
2102,2045,815,48,283
2103,2045,16,0,9
2104,2045,59,6,8
2105,2045,88,9,12
2106,2045,957,36,465
2107,2045,4,0,3
2108,2045,2853,82,1086
2109,2045,56,6,8
2110,2045,482,14,183
2111.01,2045,613,18,234
2111.02,2045,625,27,413
2112.01,2045,252,12,195
2112.02,2045,78,4,61
2112.03,2045,994,49,775
2112.04,2045,1690,86,1315
2112.05,2045,44,18,17
2112.06,2045,1044,58,806
2113,2045,40,1,29
2114.01,2045,198,6,75
2114.02,2045,388,11,158
2114.03,2045,297,18,93
2115.01,2045,218,8,57
2115.02,2045,755,61,154
2116.01,2045,1932,57,734
2116.02,2045,360,10,137
2117.01,2045,2301,66,875
2117.02,2045,318,9,122
2118,2045,2418,224,832
2119,2045,2627,244,903
2120,2045,2237,207,770
2121,2045,5990,555,2060
2122,2045,1689,76,931
2123,2045,6879,529,2718
2124,2045,61,5,23
2125,2045,300,44,49
2126,2045,416,23,232
2127,2045,86,0,78
2128,2045,381,119,114
2129,2045,71,1,53
2130,2045,101,1,94
2131,2045,339,65,158
2132,2045,308,14,151
2133,2045,154,5,88
2134,2045,78,2,54
2135,2045,469,187,154
2136,2045,243,1,198
2137,2045,139,12,77
2138,2045,1065,253,555
2139,2045,590,176,236
2140,2045,1059,355,256
2141,2045,204,3,161
2142,2045,1662,519,653
2143,2045,100,4,66
2144,2045,1032,104,577
2145,2045,1193,157,809
2146,2045,143,10,69
2147,2045,301,173,87
2148,2045,130,5,115
2149,2045,97,0,85
2150,2045,1221,306,515
2151,2045,41,4,32
2152,2045,47,0,25
2153,2045,93,3,25
2154,2045,157,5,42
2155,2045,82,1,66
2156,2045,95,1,61
2157,2045,80,1,51
2158,2045,87,2,46
2159,2045,101,15,46
