Geo,Year,D3bp04
1900,2045,0.642704377
1901.01,2045,5.71
1901.02,2045,5.71
1901.03,2045,5.71
1902,2045,0.313041865
1903,2045,0.359775703
1904,2045,5.71
1905,2045,20.14543266
1906.01,2045,17.14547359
1906.02,2045,14.6415297
1907,2045,13.59961764
1908,2045,17.60006152
1909,2045,10.23320326
1910,2045,2.330084994
1911,2045,2.354384443
1912,2045,2.60151749
1913,2045,7.668913012
1914,2045,4.618801164
1915,2045,6.227088287
1916,2045,8.65715609
1917,2045,10.70383556
1918,2045,19.78020472
1919,2045,9.942266697
1920,2045,24.63894702
1921,2045,5.890572839
1922,2045,1.617850991
1923,2045,7.22717935
1924,2045,7.827804974
1925,2045,6.890148665
1926,2045,6.854903274
1927,2045,4.914271067
1928,2045,4.367352679
1929,2045,17.11891996
1930,2045,17.20144742
1931,2045,6.483925508
1932,2045,23.86092882
1933,2045,16.17778909
1934,2045,17.53988114
1935,2045,30.25246702
1936,2045,30.68943809
1937,2045,17.77261971
1938,2045,19.91336221
1939,2045,17.90164186
1940,2045,15.85996524
1941,2045,54.05354412
1942,2045,9.007321343
1943.01,2045,10.15488712
1943.02,2045,10.47010235
1943.03,2045,9.593810072
1944.01,2045,5.596254903
1944.02,2045,3.353268749
1944.03,2045,3.035537422
1944.04,2045,6.011129122
1944.05,2045,6.19898283
1944.06,2045,2.430389415
1945.01,2045,11.57331931
1945.02,2045,11.6123975
1945.03,2045,8.163168568
1946,2045,5.365173073
1947,2045,8.745719475
1948,2045,8.21835694
1949,2045,8.499389228
1950,2045,8.91806708
1951,2045,13.45731815
1952,2045,6.140630341
1953,2045,10.57512329
1954,2045,15.23997578
1955,2045,1.570045179
1956,2045,1.737722652
1957,2045,14.52334116
1958,2045,42.33749781
1959,2045,5.054617212
1960,2045,7.421831446
1961,2045,12.89387744
1962,2045,25.27732987
1963,2045,24.61916071
1964,2045,0.606614193
1965,2045,6.702412245
1966.01,2045,7.794745973
1966.02,2045,8.503252734
1967,2045,10.31859448
1968.01,2045,0.260693673
1968.02,2045,0.1467725
1969.01,2045,4.596820833
1969.02,2045,4.628177575
1970,2045,4.454773571
1971,2045,4.802651583
1972.01,2045,1.665305505
1972.02,2045,1.684129529
1972.03,2045,35.55100424
1972.04,2045,12.94581758
1973.01,2045,4.758743231
1973.02,2045,4.639785454
1973.03,2045,4.602974433
1973.04,2045,4.606184619
1974,2045,11.31119011
1975,2045,7.610804276
1976,2045,11.06040303
1977,2045,6.650294851
1978,2045,9.251240938
1979,2045,9.841247428
1980,2045,9.606569427
1981,2045,7.299427662
1982,2045,3.718834446
1983,2045,7.757699274
1984,2045,16.70675876
1985,2045,8.457644084
1986,2045,20.09979593
1987,2045,14.38093167
1988,2045,4.759688539
1989.01,2045,20.677368
1989.02,2045,18.21784399
1989.03,2045,18.45755291
1990,2045,16.96008501
1991,2045,17.14282876
1992,2045,12.26390196
1993,2045,2.452831082
1994,2045,6.14
1995,2045,9.458268825
1996,2045,2.425243952
1997,2045,10.25552657
1998,2045,7.540566704
1999,2045,7.894238921
2000,2045,9.685828261
2001,2045,9.976969707
2002,2045,20.37770509
2003,2045,14.25927165
2004,2045,10.15398687
2005,2045,8.049740404
2006.01,2045,5.990160664
2006.02,2045,5.990160664
2007,2045,6.630945672
2008,2045,10.77483273
2009,2045,9.125119205
2010,2045,16.04809892
2011,2045,9.453749705
2012.01,2045,26.18742407
2012.02,2045,24.19235197
2013.01,2045,8.029445283
2013.02,2045,9.395930187
2014,2045,27.44452453
2015,2045,22.46325044
2016,2045,22.45855962
2017,2045,22.15159843
2018.01,2045,4.600165606
2018.02,2045,4.600165606
2018.03,2045,4.603043495
2019,2045,21.8170718
2020,2045,9.651057572
2021,2045,7.176886461
2022,2045,5.286177868
2023,2045,11.14407009
2024,2045,3.260000102
2025.01,2045,3.421128802
2025.02,2045,4.043874508
2025.03,2045,3.26
2026,2045,10.75000256
2027,2045,10.37997852
2028,2045,10.75000256
2029,2045,15.55072326
2030,2045,16.03640857
2031,2045,8.736579457
2032,2045,9.625477352
2033,2045,16.49376801
2034,2045,9.719166518
2035,2045,20.39585644
2036.01,2045,1.006370351
2036.02,2045,1.885418774
2036.03,2045,0.902331634
2037,2045,12.6286774
2038,2045,26.74568726
2039,2045,22.78748044
2040,2045,14.01023926
2041,2045,4.001020584
2042,2045,1.630927085
2043,2045,7.495775802
2044.01,2045,9.378836928
2044.02,2045,2.930831853
2045,2045,3.64426909
2046,2045,9.390785285
2047.01,2045,7.676307077
2047.02,2045,9.188264913
2048,2045,3.065079617
2049,2045,6.301679324
2050,2045,11.24659671
2051,2045,21.14387979
2052,2045,7.894368345
2053,2045,10.27844684
2054,2045,6.810253577
2055,2045,12.21544334
2056,2045,13.70162547
2057,2045,9.450515439
2058,2045,14.70302931
2059,2045,9.413259096
2060,2045,5.620272932
2061.01,2045,13.76160176
2061.02,2045,14.41244786
2062.01,2045,2.482860454
2062.02,2045,3.286582118
2062.03,2045,6.056986181
2063.01,2045,5.956963931
2063.02,2045,14.58407101
2064,2045,0.267615726
2065,2045,18.78370177
2066.01,2045,13.4055702
2066.02,2045,13.17095882
2067,2045,12.57251675
2068,2045,12.51785963
2069.01,2045,6.338892399
2069.02,2045,9.547140973
2070,2045,8.004650363
2071,2045,4.529384326
2072,2045,8.222055717
2073.01,2045,14.9459583
2073.02,2045,14.59433334
2073.03,2045,6.723830388
2074.01,2045,14.04575498
2074.02,2045,8.288487215
2075.01,2045,20.92
2075.02,2045,36.92606022
2076.01,2045,21.49487587
2076.02,2045,32.43039203
2076.03,2045,20.92
2077,2045,10.29491251
2078,2045,1.128830151
2079.01,2045,10.47626397
2079.02,2045,7.854842967
2080.01,2045,9.074419173
2080.02,2045,9.946535152
2080.03,2045,7.940328443
2080.04,2045,9.887431462
2081,2045,23.05301628
2082,2045,29.70094297
2083,2045,10.6236523
2084,2045,18.6962348
2085.01,2045,14.2412226
2085.02,2045,12.39007991
2086.01,2045,10.67657023
2086.02,2045,10.41700328
2086.03,2045,10.23346173
2087,2045,10.42530142
2088,2045,7.188786897
2089.01,2045,3.508217772
2089.02,2045,3.520658761
2089.03,2045,18.0654875
2089.04,2045,10.46484715
2090,2045,2.883798307
2091,2045,0.710856513
2092,2045,0.878872048
2093,2045,0.810228053
2094,2045,0.558077234
2095,2045,0.568833365
2096.01,2045,3.619763453
2096.02,2045,3.268164643
2097,2045,6.520100862
2098,2045,7.745988405
2099.01,2045,1.640749075
2099.02,2045,1.954262119
2100,2045,1.417480238
2101,2045,8.960659909
2102,2045,2.953336014
2103,2045,1.463758424
2104,2045,1.455128466
2105,2045,1.465689298
2106,2045,11.72406432
2107,2045,9.793667304
2108,2045,6.069568633
2109,2045,1.526514364
2110,2045,5.891966557
2111.01,2045,5.734632685
2111.02,2045,0.952505819
2112.01,2045,0.919325787
2112.02,2045,0.885706158
2112.03,2045,0.885706158
2112.04,2045,0.890426483
2112.05,2045,0.04144465
2112.06,2045,0.857724229
2113,2045,7.050702083
2114.01,2045,6.549602318
2114.02,2045,8.671373413
2114.03,2045,13.44734838
2115.01,2045,16.87405259
2115.02,2045,14.82709345
2116.01,2045,5.836928739
2116.02,2045,5.916809788
2117.01,2045,5.916808403
2117.02,2045,6.886589974
2118,2045,3.930037144
2119,2045,3.716357105
2120,2045,3.883472611
2121,2045,3.524330816
2122,2045,3.85926367
2123,2045,0.275701953
2124,2045,0.152951258
2125,2045,10.05822534
2126,2045,4.31988423
2127,2045,4.84278801
2128,2045,10.51691785
2129,2045,7.470425019
2130,2045,6.355999269
2131,2045,8.347973246
2132,2045,5.35468092
2133,2045,4.377466096
2134,2045,4.075932347
2135,2045,16.15063362
2136,2045,13.21463094
2137,2045,7.171442982
2138,2045,13.85518608
2139,2045,7.044040511
2140,2045,17.40870987
2141,2045,9.813209029
2142,2045,10.77774442
2143,2045,8.302159884
2144,2045,13.46633773
2145,2045,6.399096053
2146,2045,6.895165398
2147,2045,18.36589547
2148,2045,7.679282499
2149,2045,1.642234124
2150,2045,7.603862523
2151,2045,1.723549523
2152,2045,0.004133569
2153,2045,0.335643733
2154,2045,0.328189357
2155,2045,0.077746415
2156,2045,0.194850951
2157,2045,0.183120653
2158,2045,0.009009198
2159,2045,0.100729658
