Geo,Year,TotEmp,RetEmp,SvcEmp
1865.01,2045,3085,11,2734
1865.02,2045,3085,10,2680
1865.03,2045,740,3,675
1865.04,2045,334,1,304
1866.01,2045,724,1,548
1866.02,2045,18,0,14
1866.03,2045,503,1,249
1867.01,2045,3621,103,2091
1867.02,2045,1390,0,774
1868.01,2045,1698,98,606
1868.02,2045,2739,158,978
1868.03,2045,2013,117,720
1869.01,2045,1563,1,599
1869.02,2045,3501,103,1315
1870,2045,1090,0,406
1871,2045,671,48,379
1872,2045,223,4,206
1873,2045,437,109,170
1874,2045,1730,379,685
1875,2045,8,0,7
1876,2045,1341,192,824
1877,2045,145,19,55
1878,2045,775,111,473
1879,2045,1968,103,1077
1880,2045,1540,170,789
1881,2045,2708,149,1511
1882,2045,520,1,478
1883,2045,409,1,377
1884,2045,479,28,378
1885,2045,687,20,501
1886,2045,377,15,242
1887,2045,432,80,324
1888,2045,659,94,389
1889,2045,1628,232,959
1890,2045,389,98,153
1891,2045,429,19,139
1892,2045,416,0,322
1893,2045,361,89,147
1894,2045,393,100,153
1895,2045,245,62,96
1896,2045,440,20,188
1897,2045,407,0,364
1898,2045,108,5,46
1899,2045,363,0,239
1900,2045,426,0,395
1901.01,2045,693,273,292
1901.02,2045,1365,536,575
1901.03,2045,797,313,336
1902,2045,7721,406,3464
1903,2045,256,41,83
1904,2045,661,260,278
1905,2045,636,117,301
1906.01,2045,230,62,69
1906.02,2045,248,40,98
1907,2045,318,85,118
1908,2045,1837,387,774
1909,2045,107,12,64
1910,2045,76,35,21
1911,2045,1017,468,287
1912,2045,292,129,94
1913,2045,600,3,463
1914,2045,668,2,454
1915,2045,393,1,335
1916,2045,514,18,416
1917,2045,235,77,111
1918,2045,661,102,412
1919,2045,582,2,445
1920,2045,3647,194,2228
1921,2045,23,0,19
1922,2045,424,0,389
1923,2045,334,0,265
1924,2045,650,52,418
1925,2045,196,65,88
1926,2045,335,0,287
1927,2045,2105,735,895
1928,2045,230,13,146
1929,2045,83,4,46
1930,2045,465,23,238
1931,2045,1092,30,195
1932,2045,345,4,278
1933,2045,1112,32,916
1934,2045,216,6,181
1935,2045,1154,163,553
1936,2045,971,116,446
1937,2045,2459,245,1447
1938,2045,1920,124,1077
1939,2045,3093,238,1905
1940,2045,510,268,57
1941,2045,226,6,116
1942,2045,100,13,69
1943.01,2045,338,135,152
1943.02,2045,15,6,7
1943.03,2045,36,13,16
1944.01,2045,123,29,34
1944.02,2045,118,28,31
1944.03,2045,207,83,46
1944.04,2045,410,288,62
1944.05,2045,508,355,80
1944.06,2045,411,116,103
1945.01,2045,436,252,108
1945.02,2045,716,414,177
1945.03,2045,931,538,229
1946,2045,605,347,149
1947,2045,1112,339,523
1948,2045,1137,112,822
1949,2045,521,0,489
1950,2045,766,347,243
1951,2045,402,27,215
1952,2045,1915,461,834
1953,2045,129,0,99
1954,2045,781,12,668
1955,2045,464,53,199
1956,2045,408,43,180
1957,2045,1911,90,1445
1958,2045,304,79,68
1959,2045,373,1,245
1960,2045,3318,7,2598
1961,2045,961,332,252
1962,2045,378,199,68
1963,2045,743,252,321
1964,2045,102,0,80
1965,2045,2501,8,1934
1966.01,2045,298,5,38
1966.02,2045,527,11,66
1967,2045,1076,38,112
1968.01,2045,752,13,532
1968.02,2045,690,15,414
1969.01,2045,1096,48,537
1969.02,2045,1982,87,971
1970,2045,829,7,209
1971,2045,4302,186,2136
1972.01,2045,654,2,521
1972.02,2045,1023,2,817
1972.03,2045,39,1,30
1972.04,2045,2543,6,2478
1973.01,2045,967,46,473
1973.02,2045,2127,96,1042
1973.03,2045,831,36,408
1973.04,2045,1245,54,611
1974,2045,7639,18,7322
1975,2045,2217,35,1849
1976,2045,995,45,794
1977,2045,466,4,208
1978,2045,580,3,460
1979,2045,516,11,437
1980,2045,398,1,294
1981,2045,2177,12,2038
1982,2045,279,124,114
1983,2045,638,26,261
1984,2045,650,197,166
1985,2045,2712,112,1111
1986,2045,1823,299,1087
1987,2045,607,107,102
1988,2045,352,11,83
1989.01,2045,1418,27,449
1989.02,2045,622,13,35
1989.03,2045,463,9,24
1990,2045,2198,61,1508
1991,2045,1011,24,699
1992,2045,415,37,236
1993,2045,21,1,17
1994,2045,384,93,167
1995,2045,399,76,123
1996,2045,951,13,821
1997,2045,2184,29,1683
1998,2045,1400,248,597
1999,2045,881,371,245
2000,2045,435,24,182
2001,2045,592,245,174
2002,2045,950,125,612
2003,2045,1210,446,449
2004,2045,840,13,635
2005,2045,10508,93,9568
2006.01,2045,1331,91,299
2006.02,2045,449,31,101
2007,2045,2145,149,627
2008,2045,766,88,400
2009,2045,1217,42,873
2010,2045,380,238,48
2011,2045,684,76,174
2012.01,2045,775,140,443
2012.02,2045,207,54,110
2013.01,2045,28656,258,26057
2013.02,2045,4185,42,3795
2014,2045,1076,359,204
2015,2045,1400,262,739
2016,2045,164,31,86
2017,2045,375,73,191
2018.01,2045,177,44,50
2018.02,2045,283,71,80
2018.03,2045,98,24,28
2019,2045,819,296,126
2020,2045,1164,73,955
2021,2045,1002,198,436
2022,2045,654,158,202
2023,2045,769,14,660
2024,2045,217,2,166
2025.01,2045,128,19,85
2025.02,2045,179,47,101
2025.03,2045,1791,16,1383
2026,2045,1112,430,527
2027,2045,1496,574,703
2028,2045,3781,1462,1791
2029,2045,225,135,37
2030,2045,592,372,75
2031,2045,1237,34,898
2032,2045,2293,148,1577
2033,2045,1622,475,391
2034,2045,904,98,501
2035,2045,1503,110,694
2036.01,2045,271,13,211
2036.02,2045,32,8,4
2036.03,2045,80,4,61
2037,2045,411,0,312
2038,2045,1197,345,397
2039,2045,574,133,168
2040,2045,1379,586,189
2041,2045,529,3,125
2042,2045,693,11,312
2043,2045,387,62,198
2044.01,2045,1204,485,309
2044.02,2045,352,171,70
2045,2045,3885,1883,782
2046,2045,196,57,62
2047.01,2045,527,110,294
2047.02,2045,72,21,34
2048,2045,359,147,123
2049,2045,451,6,220
2050,2045,369,0,341
2051,2045,392,3,228
2052,2045,773,273,315
2053,2045,932,45,180
2054,2045,348,127,73
2055,2045,565,26,114
2056,2045,192,9,40
2057,2045,100,1,90
2058,2045,462,46,289
2059,2045,397,79,123
2060,2045,475,161,204
2061.01,2045,49,11,8
2061.02,2045,60,13,6
2062.01,2045,316,42,147
2062.02,2045,500,109,200
2062.03,2045,645,145,258
2063.01,2045,168,18,92
2063.02,2045,151,32,16
2064,2045,960,536,264
2065,2045,1230,82,1128
2066.01,2045,14,0,10
2066.02,2045,799,74,478
2067,2045,1166,124,746
2068,2045,556,8,347
2069.01,2045,1673,69,1507
2069.02,2045,420,2,406
2070,2045,810,295,362
2071,2045,412,18,265
2072,2045,613,91,303
2073.01,2045,564,91,250
2073.02,2045,396,64,167
2073.03,2045,783,86,406
2074.01,2045,276,61,115
2074.02,2045,215,47,106
2075.01,2045,685,298,153
2075.02,2045,1314,817,115
2076.01,2045,849,381,181
2076.02,2045,745,510,37
2076.03,2045,86,38,19
2077,2045,549,1,55
2078,2045,346,0,313
2079.01,2045,147,39,44
2079.02,2045,512,82,254
2080.01,2045,76,11,40
2080.02,2045,37,3,28
2080.03,2045,341,13,257
2080.04,2045,74,19,21
2081,2045,770,121,549
2082,2045,664,102,259
2083,2045,310,114,112
2084,2045,135,37,68
2085.01,2045,882,288,291
2085.02,2045,304,80,106
2086.01,2045,264,16,153
2086.02,2045,91,4,55
2086.03,2045,60,2,36
2087,2045,702,31,421
2088,2045,379,12,255
2089.01,2045,488,9,413
2089.02,2045,754,16,635
2089.03,2045,555,7,478
2089.04,2045,1045,15,887
2090,2045,473,9,381
2091,2045,636,111,122
2092,2045,348,0,41
2093,2045,451,55,65
2094,2045,343,0,46
2095,2045,411,0,48
2096.01,2045,368,2,260
2096.02,2045,220,53,68
2097,2045,134,18,70
2098,2045,871,48,407
2099.01,2045,259,3,162
2099.02,2045,567,8,334
2100,2045,742,3,496
2101,2045,856,30,388
2102,2045,630,37,218
2103,2045,327,6,180
2104,2045,59,6,8
2105,2045,88,9,12
2106,2045,937,35,456
2107,2045,4,0,3
2108,2045,2467,71,939
2109,2045,366,38,51
2110,2045,792,23,301
2111.01,2045,923,27,352
2111.02,2045,489,21,323
2112.01,2045,228,11,176
2112.02,2045,389,19,303
2112.03,2045,565,28,440
2112.04,2045,964,49,750
2112.05,2045,30,12,12
2112.06,2045,596,33,460
2113,2045,350,8,254
2114.01,2045,198,6,75
2114.02,2045,698,20,284
2114.03,2045,607,36,191
2115.01,2045,218,8,57
2115.02,2045,686,55,140
2116.01,2045,1700,50,646
2116.02,2045,319,9,121
2117.01,2045,1755,50,668
2117.02,2045,628,18,241
2118,2045,2728,253,938
2119,2045,2937,273,1010
2120,2045,2151,199,740
2121,2045,3753,348,1291
2122,2045,1058,47,583
2123,2045,3830,295,1513
2124,2045,61,5,23
2125,2045,610,89,99
2126,2045,726,39,405
2127,2045,75,0,68
2128,2045,691,216,207
2129,2045,381,5,286
2130,2045,411,2,382
2131,2045,649,125,303
2132,2045,618,29,303
2133,2045,464,16,266
2134,2045,388,8,267
2135,2045,780,311,256
2136,2045,553,3,450
2137,2045,449,39,250
2138,2045,1375,327,716
2139,2045,900,269,360
2140,2045,1369,459,331
2141,2045,187,3,147
2142,2045,1972,616,775
2143,2045,410,18,272
2144,2045,1342,136,751
2145,2045,1503,197,1019
2146,2045,453,33,220
2147,2045,611,351,176
2148,2045,440,18,392
2149,2045,407,0,357
2150,2045,1531,383,646
2151,2045,351,33,274
2152,2045,357,1,190
2153,2045,403,14,108
2154,2045,467,16,125
2155,2045,392,6,317
2156,2045,405,6,260
2157,2045,390,5,248
2158,2045,397,10,209
2159,2045,411,62,188
