Geo,Latitude,Longitude,Year
2151,38.79526374,-77.33058874,2019
2152,38.76987734,-77.34724084,2019
2153,38.76864342,-77.32885893,2019
2154,38.7545253,-77.32458928,2019
2155,38.76040529,-77.29435439,2019
2156,38.73476741,-77.30300539,2019
2157,38.72317674,-77.33000317,2019
2158,38.74843599,-77.35814556,2019
2159,38.72874688,-77.37237199,2019
1611,38.82239668,-77.48115864,2045
1612,38.80609039,-77.47007275,2045
1613,38.81977414,-77.45147825,2045
1614,38.82778433,-77.45026158,2045
1615,38.76205059,-77.39337698,2045
1616,38.77584401,-77.36601499,2045
1617,38.78999243,-77.41758273,2045
1618,38.8168745,-77.42869134,2045
1619,38.8105248,-77.40637877,2045
1620,38.81905282,-77.39055088,2045
1621,38.82087533,-77.36953471,2045
1622,38.79688067,-77.38093161,2045
1623,38.78732839,-77.34981764,2045
1624,38.80909083,-77.3361553,2045
1625,38.80624871,-77.35715235,2045
1626,38.82473075,-77.33799796,2045
1627,38.81852825,-77.31376719,2045
1628.01,38.83159729,-77.30191292,2045
1628.02,38.83372037,-77.30890424,2045
1628.03,38.82793008,-77.30934793,2045
1629,38.83122517,-77.29383988,2045
1630.01,38.83926211,-77.30032104,2045
1630.02,38.84118614,-77.30482582,2045
1631,38.84010338,-77.30852537,2045
1632.01,38.84010258,-77.31430739,2045
1632.02,38.84562208,-77.31720285,2045
1632.03,38.84874789,-77.32209607,2045
1632.04,38.850302,-77.32773558,2045
1633,38.84500481,-77.31092795,2045
1634,38.85346481,-77.33094906,2045
1635,38.83888797,-77.32944905,2045
1636,38.8403325,-77.35697857,2045
1637,38.85367044,-77.35586866,2045
1638.01,38.85884337,-77.35383545,2045
1638.02,38.85419766,-77.34588227,2045
1639.01,38.8583023,-77.34290519,2045
1639.02,38.85425781,-77.33789552,2045
1640,38.86130765,-77.33631728,2045
1641,38.86780172,-77.34080314,2045
1642,38.86314123,-77.35830779,2045
1643,38.87158698,-77.35410907,2045
1644,38.87310345,-77.37113996,2045
1645,38.862042,-77.36693831,2045
1646,38.86334943,-77.37535198,2045
1647.01,38.86980856,-77.37746893,2045
1647.02,38.86723379,-77.36767546,2045
1648,38.86182604,-77.39221335,2045
1649,38.85744831,-77.39357045,2045
1650,38.85843795,-77.38120293,2045
1651,38.85199467,-77.37892655,2045
1652.01,38.85083706,-77.3711817,2045
1652.02,38.85194177,-77.36473025,2045
1653,38.83500915,-77.38628448,2045
1654.01,38.84931099,-77.39472696,2045
1654.02,38.84419086,-77.39020373,2045
1655,38.8452547,-77.41506831,2045
1656,38.83326276,-77.41720798,2045
1657,38.83577099,-77.42605576,2045
1658,38.8403549,-77.42468036,2045
1659,38.85578315,-77.41649615,2045
1660,38.85795174,-77.40271319,2045
1661,38.86696065,-77.42022868,2045
1662.01,38.89061926,-77.42967872,2045
1662.02,38.88487838,-77.43272874,2045
1662.03,38.87953249,-77.43287906,2045
1663,38.88218508,-77.42395273,2045
1664,38.88010942,-77.41435583,2045
1665.01,38.87431637,-77.39762181,2045
1665.02,38.86571333,-77.39551675,2045
1666,38.88584995,-77.39575504,2045
1667,38.88055014,-77.37714831,2045
1668,38.89143718,-77.38633903,2045
1669,38.90149273,-77.39448954,2045
1670,38.91112253,-77.39354556,2045
1671,38.8984496,-77.41065118,2045
1672.01,38.89790008,-77.41979356,2045
1672.02,38.89466872,-77.42602527,2045
1673.01,38.904234,-77.43211638,2045
1673.02,38.9099134,-77.42496775,2045
1673.03,38.90033321,-77.43005122,2045
1674,38.91723435,-77.40901696,2045
1675.01,38.92318274,-77.42407666,2045
1675.02,38.9155474,-77.42628751,2045
1676.01,38.94389556,-77.42655475,2045
1676.02,38.93495457,-77.4256909,2045
1676.03,38.92846638,-77.41939448,2045
1677,38.93072133,-77.44167808,2045
1678,38.91243686,-77.46345165,2045
1679,38.90927376,-77.45221363,2045
1680,38.91041578,-77.4411545,2045
1681,38.89088168,-77.43888341,2045
1682.01,38.89587479,-77.44463,2045
1682.02,38.88959854,-77.44782197,2045
1683,38.89573992,-77.45471515,2045
1684,38.89890679,-77.46405274,2045
1685,38.90637028,-77.47164539,2045
1686,38.89055199,-77.47948998,2045
1687,38.87303507,-77.48307041,2045
1688.01,38.88758125,-77.46768168,2045
1688.02,38.87821977,-77.46507774,2045
1688.03,38.87281311,-77.46071128,2045
1689.01,38.88751719,-77.46014083,2045
1689.02,38.88177472,-77.45674127,2045
1689.03,38.88046372,-77.4515762,2045
1690.01,38.88329653,-77.44309946,2045
1690.02,38.87785233,-77.44373677,2045
1691,38.87273338,-77.44807548,2045
1692,38.87326153,-77.43695179,2045
1693,38.86291989,-77.43387665,2045
1694,38.86111932,-77.44691176,2045
1695,38.84497111,-77.44716176,2045
1696,38.84158556,-77.43742728,2045
1697,38.83278394,-77.44119125,2045
1698,38.83328705,-77.45325283,2045
1699,38.85245972,-77.46415171,2045
1700,38.83827398,-77.48685202,2045
1701,38.86000931,-77.50034565,2045
1702,38.84844221,-77.5229039,2045
1703,38.95776045,-77.42506962,2045
1704.01,38.95926416,-77.4179876,2045
1704.02,38.95626977,-77.42115105,2045
1704.03,38.95344396,-77.42269586,2045
1705,38.96480856,-77.41651515,2045
1706,38.97218115,-77.40069033,2045
1707,38.99347588,-77.38493383,2045
1708,39.0017497,-77.37023083,2045
1709,39.01228589,-77.35443954,2045
1710,39.02992091,-77.34839666,2045
1711,39.04167014,-77.32079266,2045
1712,39.01222896,-77.30163948,2045
1713,39.01476884,-77.31724629,2045
1714,39.0170064,-77.33415215,2045
1715,38.9982202,-77.35524188,2045
1716,38.99671614,-77.33468154,2045
1717,38.98449355,-77.33205688,2045
1718,38.99047335,-77.32030905,2045
1719,38.98692207,-77.30131869,2045
1720,38.97088038,-77.30562063,2045
1721,38.96032657,-77.30036098,2045
1722,38.95090238,-77.30086465,2045
1723,38.95322582,-77.32044416,2045
1724,38.96590739,-77.32211011,2045
1725.01,38.95025021,-77.33235317,2045
1725.02,38.95068908,-77.32758787,2045
1726.01,38.94728687,-77.33342057,2045
1726.02,38.94581871,-77.32499841,2045
1727,38.9469074,-77.34320682,2045
1728.01,38.95290542,-77.33798521,2045
1728.02,38.94974999,-77.34116877,2045
1729.01,38.94946534,-77.35527519,2045
1729.02,38.94902634,-77.34912709,2045
1730.01,38.95591739,-77.35058891,2045
1730.02,38.9526034,-77.35088243,2045
1731.01,38.96352311,-77.36409473,2045
1731.02,38.96321142,-77.35898123,2045
1731.03,38.96361092,-77.35524301,2045
1732,38.962955,-77.34258753,2045
1733,38.97664766,-77.34350965,2045
1734,38.97910675,-77.35554896,2045
1735,38.98367729,-77.36684478,2045
1736,38.97934834,-77.38652771,2045
1737,38.97200544,-77.37550755,2045
1738,38.97263145,-77.36985161,2045
1739.01,38.95875149,-77.36619274,2045
1739.02,38.95966478,-77.35898696,2045
1739.03,38.95763537,-77.35919643,2045
1740,38.95855825,-77.37972416,2045
1741.01,38.95455422,-77.35905007,2045
1741.02,38.95481724,-77.36523295,2045
1741.03,38.95519602,-77.3698897,2045
1742.01,38.95003533,-77.36094932,2045
1742.02,38.95144171,-77.37058211,2045
1743,38.94708337,-77.36696148,2045
1744.01,38.95125724,-77.38158879,2045
1744.02,38.94959244,-77.3890705,2045
1745,38.9459163,-77.38512426,2045
1746,38.95605145,-77.39535658,2045
1747,38.96340719,-77.39105901,2045
1748,38.962905,-77.40845324,2045
1749,38.9561156,-77.40930033,2045
1750.01,38.95326907,-77.40170316,2045
1750.02,38.95218727,-77.39153312,2045
1750.03,38.95028905,-77.39478192,2045
1751,38.94822542,-77.39871649,2045
1752.01,38.94734466,-77.40618457,2045
1752.02,38.94424227,-77.41038671,2045
1753.01,38.95682252,-77.41405954,2045
1753.02,38.9529475,-77.4142672,2045
1753.03,38.95073218,-77.41698196,2045
1754.01,38.95027,-77.4215325,2045
1754.02,38.94559989,-77.41607251,2045
1754.03,38.94492551,-77.41987276,2045
1755,38.94928932,-77.42577723,2045
1756,38.93734168,-77.41807657,2045
1757,38.93939716,-77.40291724,2045
1758,38.9296749,-77.40926636,2045
1759,38.9301382,-77.38366884,2045
1760,38.93352704,-77.39441838,2045
1761,38.93886274,-77.37345337,2045
1762,38.91974404,-77.38461399,2045
1763,38.90833846,-77.37175665,2045
1764,38.89256277,-77.36501477,2045
1765,38.90453386,-77.34108821,2045
1766,38.91716591,-77.3468887,2045
1767,38.9289848,-77.35811956,2045
1768,38.94052148,-77.35298317,2045
1769,38.93697924,-77.33763761,2045
1770.01,38.94416866,-77.33409059,2045
1770.02,38.94304188,-77.32728192,2045
1771,38.92618621,-77.33512179,2045
1772,38.93453673,-77.31623492,2045
1773,38.9442641,-77.3183442,2045
1774,38.94062595,-77.30212195,2045
1775,38.91978983,-77.29235954,2045
1776,38.92590638,-77.3079266,2045
1777,38.91221603,-77.31073229,2045
1778,38.90798687,-77.29348955,2045
1779,38.89298091,-77.29271933,2045
1780,38.8915564,-77.31263912,2045
1781,38.91240963,-77.3224947,2045
1782,38.89359696,-77.33231175,2045
1783,38.88214606,-77.35185418,2045
1784,38.86780862,-77.32997111,2045
1785,38.86240619,-77.32785591,2045
1786,38.86951722,-77.3151112,2045
1787,38.87357559,-77.31121716,2045
1788,38.87817296,-77.32421965,2045
1789,38.87944989,-77.29491538,2045
1790,38.87445598,-77.29596993,2045
1791,38.86793949,-77.29750651,2045
1792,38.86501152,-77.28945168,2045
1793.01,38.86225277,-77.30080879,2045
1793.02,38.86132551,-77.30617204,2045
1794,38.86672537,-77.30607823,2045
1795,38.872701,-77.30554611,2045
1796.01,38.85653873,-77.32637786,2045
1796.02,38.85885957,-77.31815589,2045
1796.03,38.86441988,-77.31416482,2045
1797.01,38.85285134,-77.31649105,2045
1797.02,38.85016744,-77.3103692,2045
1797.03,38.8554375,-77.30965587,2045
1798.01,38.85670145,-77.30243057,2045
1798.02,38.8508213,-77.30173142,2045
1798.03,38.85820227,-77.2928034,2045
1798.04,38.86180774,-77.28311527,2045
1799,38.84052089,-77.29052776,2045
1800.01,38.85481273,-77.28449325,2045
1800.02,38.84801035,-77.29627515,2045
1800.03,38.84659985,-77.28444635,2045
1800.04,38.84344612,-77.27344208,2045
1800.05,38.85261318,-77.27403348,2045
1800.06,38.86212115,-77.27310653,2045
1801,38.86552282,-77.27950372,2045
1802,38.87002152,-77.28399055,2045
1803,38.87187918,-77.27760101,2045
1804,38.87386603,-77.27285492,2045
1805,38.88428857,-77.27938542,2045
1806,38.87997902,-77.27427614,2045
1807,38.88399975,-77.25499297,2045
1808,38.87606055,-77.25588689,2045
1809,38.87453024,-77.26712236,2045
1810,38.86874588,-77.25822483,2045
1811,38.86130102,-77.25290814,2045
1812,38.8686937,-77.2427037,2045
1813,38.87230302,-77.23989674,2045
1814.01,38.87850719,-77.23725993,2045
1814.02,38.87440373,-77.24035596,2045
1815,38.87739316,-77.24336615,2045
1816,38.88719072,-77.23550623,2045
1817.01,38.87751345,-77.23358948,2045
1817.02,38.88183959,-77.2298409,2045
1817.03,38.8772336,-77.22930389,2045
1818,38.88789737,-77.22339551,2045
1819,38.8963097,-77.2286724,2045
1820,38.89603144,-77.23916994,2045
1821,38.90216352,-77.25068944,2045
1822,38.91534029,-77.25366809,2045
1823,38.89337614,-77.26235352,2045
1824,38.90226037,-77.27503498,2045
1825,38.90911147,-77.26651966,2045
1826,38.92125398,-77.26464463,2045
1827,38.91892477,-77.27551753,2045
1828,38.93303778,-77.2852651,2045
1829,38.93708538,-77.27373631,2045
1830,38.93886796,-77.25880401,2045
1831,38.92714379,-77.25741609,2045
1832.01,38.93054391,-77.2450456,2045
1832.02,38.92919679,-77.24872151,2045
1832.03,38.92989607,-77.25199716,2045
1833.01,38.93289252,-77.24131148,2045
1833.02,38.93188257,-77.23528199,2045
1833.03,38.93001666,-77.23939189,2045
1834,38.94459932,-77.24287189,2045
1835,38.93739454,-77.23768087,2045
1836,38.93661929,-77.22765655,2045
1837,38.93282916,-77.22610515,2045
1838.01,38.93019447,-77.23038943,2045
1838.02,38.92919502,-77.22863588,2045
1839,38.92696208,-77.22858451,2045
1840,38.92982985,-77.22365222,2045
1841.01,38.92778137,-77.22445395,2045
1841.02,38.92517971,-77.21997903,2045
1841.03,38.92462345,-77.22184748,2045
1841.04,38.92148747,-77.22019904,2045
1842.01,38.92424141,-77.22485154,2045
1842.02,38.92092307,-77.22402095,2045
1843.01,38.91987025,-77.22037545,2045
1843.02,38.91713738,-77.2218382,2045
1844,38.91789903,-77.22740293,2045
1845.01,38.92300521,-77.23439677,2045
1845.02,38.92302116,-77.23199662,2045
1845.03,38.92017151,-77.2307795,2045
1846.01,38.92435825,-77.22992504,2045
1846.02,38.92113266,-77.22754525,2045
1847.01,38.92672356,-77.23696644,2045
1847.02,38.92864947,-77.23366036,2045
1848.01,38.92388786,-77.24265266,2045
1848.02,38.92586767,-77.24066652,2045
1849.01,38.91911349,-77.23738089,2045
1849.02,38.9205116,-77.23480109,2045
1850,38.91826623,-77.24085349,2045
1851.01,38.90985625,-77.24093367,2045
1851.02,38.90570342,-77.23076243,2045
1852.01,38.91499098,-77.23610818,2045
1852.02,38.91153317,-77.22784894,2045
1853.01,38.9151719,-77.23209779,2045
1853.02,38.91667201,-77.2301105,2045
1854.01,38.91383483,-77.22654135,2045
1854.02,38.911961,-77.22369545,2045
1855,38.91383846,-77.22003795,2045
1856,38.90775475,-77.21968326,2045
1857,38.8978007,-77.21985309,2045
1858,38.89827356,-77.20942248,2045
1859,38.90749154,-77.21595094,2045
1860,38.91193789,-77.21633521,2045
1861,38.91052096,-77.20582859,2045
1862,38.9158525,-77.19729783,2045
1863,38.91992851,-77.18676097,2045
1864,38.92545189,-77.20101201,2045
1865.01,38.92202383,-77.20599195,2045
1865.02,38.92476276,-77.20701736,2045
1865.03,38.92383844,-77.20287379,2045
1865.04,38.92085116,-77.20237519,2045
1866.01,38.91426363,-77.21484192,2045
1866.02,38.91592704,-77.21201085,2045
1866.03,38.91887735,-77.20822177,2045
1867.01,38.91969014,-77.21443958,2045
1867.02,38.9211731,-77.21093906,2045
1868.01,38.92863491,-77.21882154,2045
1868.02,38.93135194,-77.21541111,2045
1868.03,38.92552618,-77.21615667,2045
1869.01,38.92825297,-77.20834541,2045
1869.02,38.92494173,-77.2125227,2045
1870,38.93223177,-77.20519286,2045
1871,38.93924983,-77.21361565,2045
1872,38.93817882,-77.19852804,2045
1873,38.93358826,-77.18181218,2045
1874,38.93119765,-77.19204628,2045
1875,38.92809187,-77.18542477,2045
1876,38.92823575,-77.17631828,2045
1877,38.93406615,-77.17369372,2045
1878,38.93124449,-77.17822072,2045
1879,38.93735766,-77.17885407,2045
1880,38.93877706,-77.15738093,2045
1881,38.94491704,-77.17542336,2045
1882,38.95795441,-77.17248582,2045
1883,38.94680413,-77.19100275,2045
1884,38.95374602,-77.21139125,2045
1885,38.96656386,-77.21446205,2045
1886,38.96631633,-77.24023056,2045
1887,38.94523429,-77.22224916,2045
1888,38.95298406,-77.23362771,2045
1889,38.95753171,-77.25176582,2045
1890,38.96114505,-77.26770454,2045
1891,38.94784076,-77.27357523,2045
1892,38.95419243,-77.28592094,2045
1893,38.96972225,-77.25903233,2045
1894,38.98048463,-77.26575912,2045
1895,38.97752339,-77.2818855,2045
1896,39.00037158,-77.27492487,2045
1897,39.00524255,-77.25577619,2045
1898,39.01661096,-77.28304143,2045
1899,39.03351011,-77.28572038,2045
1900,38.95113378,-77.1441731,2045
1901.01,38.84754352,-77.11625498,2045
1901.02,38.84966935,-77.12078993,2045
1901.03,38.85073043,-77.12518901,2045
1902,38.8447032,-77.12015563,2045
1903,38.84272581,-77.1157106,2045
1904,38.84527528,-77.11252704,2045
1905,38.84115674,-77.1325921,2045
1906.01,38.84771529,-77.13047891,2045
1906.02,38.84855133,-77.12690659,2045
1907,38.8502833,-77.13330938,2045
1908,38.85151449,-77.14411042,2045
1909,38.85512577,-77.13915435,2045
1910,38.85504591,-77.13636026,2045
1911,38.85738614,-77.13196115,2045
1912,38.85287332,-77.12783968,2045
1913,38.86367234,-77.1394773,2045
1914,38.86018402,-77.14270872,2045
1915,38.93034448,-77.13608683,2045
1916,38.9295639,-77.15530958,2045
1917,38.92011219,-77.14503816,2045
1918,38.92020107,-77.16925349,2045
1919,38.90949943,-77.1609028,2045
1920,38.88869934,-77.17375148,2045
1921,38.89632734,-77.17967799,2045
1922,38.90378126,-77.17573957,2045
1923,38.90726113,-77.18527088,2045
1924,38.90566816,-77.19323665,2045
1925,38.89824462,-77.19036897,2045
1926,38.90174831,-77.18333932,2045
1927,38.89378792,-77.18417818,2045
1928,38.89053331,-77.18945646,2045
1929,38.89542923,-77.1950346,2045
1930,38.88973052,-77.20748263,2045
1931,38.88254404,-77.20645118,2045
1932,38.88046597,-77.19487664,2045
1933,38.88676323,-77.18727522,2045
1934,38.8816148,-77.18782549,2045
1935,38.87342381,-77.18341774,2045
1936,38.87385812,-77.16890528,2045
1937,38.87815635,-77.16778693,2045
1938,38.88275469,-77.17907376,2045
1939,38.88239701,-77.16461411,2045
1940,38.87691031,-77.15678776,2045
1941,38.87274768,-77.15985871,2045
1942,38.87128204,-77.1578528,2045
1943.01,38.87068144,-77.15592125,2045
1943.02,38.86885662,-77.15398346,2045
1943.03,38.86646203,-77.15262033,2045
1944.01,38.872057,-77.15318432,2045
1944.02,38.87201449,-77.15047243,2045
1944.03,38.87242551,-77.1472073,2045
1944.04,38.87019429,-77.14359225,2045
1944.05,38.86805884,-77.14235094,2045
1944.06,38.87020266,-77.14792902,2045
1945.01,38.87127985,-77.15449938,2045
1945.02,38.8689987,-77.15138952,2045
1945.03,38.86686064,-77.14760413,2045
1946,38.86492433,-77.14637539,2045
1947,38.86098432,-77.15600734,2045
1948,38.86534162,-77.16850299,2045
1949,38.85077301,-77.16228257,2045
1950,38.83330653,-77.14469878,2045
1951,38.84186768,-77.16120996,2045
1952,38.83236703,-77.1739034,2045
1953,38.85290262,-77.18099624,2045
1954,38.84294636,-77.18753679,2045
1955,38.83281768,-77.19320162,2045
1956,38.83669475,-77.1947685,2045
1957,38.83752916,-77.20375754,2045
1958,38.83191319,-77.19946394,2045
1959,38.84327121,-77.21334801,2045
1960,38.85544593,-77.21005782,2045
1961,38.85840348,-77.19901462,2045
1962,38.86309403,-77.18490628,2045
1963,38.87172513,-77.19684235,2045
1964,38.86448807,-77.20920051,2045
1965,38.86153698,-77.21585926,2045
1966.01,38.87222246,-77.21341924,2045
1966.02,38.86851472,-77.21224403,2045
1967,38.87154294,-77.20638681,2045
1968.01,38.88113754,-77.22442701,2045
1968.02,38.87676692,-77.22361417,2045
1969.01,38.87134828,-77.22547764,2045
1969.02,38.86981696,-77.22293118,2045
1970,38.8705419,-77.21789952,2045
1971,38.86067211,-77.22337939,2045
1972.01,38.86437189,-77.23723701,2045
1972.02,38.86409773,-77.23123812,2045
1972.03,38.86114605,-77.22927416,2045
1972.04,38.85779644,-77.22895341,2045
1973.01,38.87184267,-77.23445769,2045
1973.02,38.87127926,-77.22999714,2045
1973.03,38.86716942,-77.23035347,2045
1973.04,38.86754186,-77.23645501,2045
1974,38.85525253,-77.2376896,2045
1975,38.84408903,-77.23177044,2045
1976,38.84897777,-77.25900555,2045
1977,38.83198651,-77.26130463,2045
1978,38.82948747,-77.27573981,2045
1979,38.81611301,-77.24771712,2045
1980,38.82862295,-77.24687456,2045
1981,38.82572657,-77.22811208,2045
1982,38.82588153,-77.21685898,2045
1983,38.80668711,-77.21757651,2045
1984,38.80438944,-77.24321522,2045
1985,38.80045224,-77.22533557,2045
1986,38.78565854,-77.2245431,2045
1987,38.78606167,-77.20324278,2045
1988,38.79691867,-77.20661901,2045
1989.01,38.80572635,-77.19905347,2045
1989.02,38.79869042,-77.19199441,2045
1989.03,38.79694494,-77.18896284,2045
1990,38.82059947,-77.21016578,2045
1991,38.83087123,-77.20657712,2045
1992,38.82979616,-77.19965328,2045
1993,38.82942163,-77.19601112,2045
1994,38.83101565,-77.18953892,2045
1995,38.82883025,-77.19133676,2045
1996,38.8178486,-77.19766775,2045
1997,38.80967089,-77.17508894,2045
1998,38.82013026,-77.1794035,2045
1999,38.82426763,-77.1552025,2045
2000,38.82879411,-77.16202856,2045
2001,38.82317288,-77.14672512,2045
2002,38.81509774,-77.14757579,2045
2003,38.81466944,-77.1588831,2045
2004,38.8063252,-77.16409972,2045
2005,38.80461336,-77.17835811,2045
2006.01,38.79631606,-77.16444725,2045
2006.02,38.80050925,-77.16131562,2045
2007,38.80090322,-77.15107576,2045
2008,38.78733237,-77.14893074,2045
2009,38.77745831,-77.15196645,2045
2010,38.77536254,-77.16040959,2045
2011,38.78586503,-77.16404508,2045
2012.01,38.78345159,-77.17506206,2045
2012.02,38.77972193,-77.17828516,2045
2013.01,38.79928629,-77.17488647,2045
2013.02,38.79445965,-77.18124394,2045
2014,38.78919425,-77.1913108,2045
2015,38.78926509,-77.1819418,2045
2016,38.7832902,-77.18251679,2045
2017,38.78071261,-77.18300202,2045
2018.01,38.77694149,-77.18605694,2045
2018.02,38.77714492,-77.18347384,2045
2018.03,38.77250968,-77.18429655,2045
2019,38.78109294,-77.18854006,2045
2020,38.76911611,-77.19992013,2045
2021,38.77172039,-77.19082065,2045
2022,38.77461396,-77.18788569,2045
2023,38.761772,-77.19463372,2045
2024,38.75961967,-77.18047037,2045
2025.01,38.76731672,-77.17902546,2045
2025.02,38.76771582,-77.17175233,2045
2025.03,38.76354274,-77.17570153,2045
2026,38.77089507,-77.17565551,2045
2027,38.77510135,-77.17997047,2045
2028,38.77432669,-77.17481452,2045
2029,38.77358405,-77.17028314,2045
2030,38.77331861,-77.16589208,2045
2031,38.7643887,-77.16339402,2045
2032,38.76990091,-77.15806229,2045
2033,38.77392312,-77.14475064,2045
2034,38.75190367,-77.1550419,2045
2035,38.75377688,-77.16988018,2045
2036.01,38.73834626,-77.14662073,2045
2036.02,38.73217227,-77.13084577,2045
2036.03,38.72464314,-77.14216294,2045
2037,38.74765624,-77.13169425,2045
2038,38.76242892,-77.13791874,2045
2039,38.76886981,-77.136156,2045
2040,38.77173164,-77.13861747,2045
2041,38.77404639,-77.12103399,2045
2042,38.75508315,-77.11341294,2045
2043,38.76655966,-77.10280413,2045
2044.01,38.76715061,-77.08886095,2045
2044.02,38.77825627,-77.08149557,2045
2045,38.77240308,-77.08298993,2045
2046,38.77134205,-77.0810879,2045
2047.01,38.78043993,-77.0897785,2045
2047.02,38.78289659,-77.08020378,2045
2048,38.77580329,-77.1044647,2045
2049,38.78570321,-77.10527374,2045
2050,38.79784098,-77.1069259,2045
2051,38.79397019,-77.11590669,2045
2052,38.78014389,-77.12822642,2045
2053,38.78913958,-77.12995342,2045
2054,38.79012954,-77.1400142,2045
2055,38.79561921,-77.12723134,2045
2056,38.79929235,-77.12466927,2045
2057,38.797683,-77.09702243,2045
2058,38.79680648,-77.0861069,2045
2059,38.79294408,-77.0735046,2045
2060,38.78951266,-77.08150437,2045
2061.01,38.78317044,-77.07734972,2045
2061.02,38.78624304,-77.07583946,2045
2062.01,38.77890445,-77.07753561,2045
2062.02,38.78354779,-77.07198816,2045
2062.03,38.7787787,-77.06932479,2045
2063.01,38.78824149,-77.07004585,2045
2063.02,38.78535541,-77.07195211,2045
2064,38.79224362,-77.06154641,2045
2065,38.7965467,-77.0703785,2045
2066.01,38.79113256,-77.05811742,2045
2066.02,38.78207251,-77.05203637,2045
2067,38.76388098,-77.05158203,2045
2068,38.72117666,-77.05997404,2045
2069.01,38.73308515,-77.0710453,2045
2069.02,38.74010515,-77.07697368,2045
2070,38.74152647,-77.06380094,2045
2071,38.74443865,-77.04773201,2045
2072,38.76674302,-77.06961098,2045
2073.01,38.7573969,-77.07913148,2045
2073.02,38.7633972,-77.08110958,2045
2073.03,38.75293756,-77.06991191,2045
2074.01,38.75506146,-77.08262471,2045
2074.02,38.74569714,-77.08273477,2045
2075.01,38.75483837,-77.08462974,2045
2075.02,38.74664249,-77.08616412,2045
2076.01,38.75415984,-77.08985694,2045
2076.02,38.74438895,-77.09147483,2045
2076.03,38.75262675,-77.087248,2045
2077,38.72514,-77.08505809,2045
2078,38.72064879,-77.0920649,2045
2079.01,38.72501289,-77.11379889,2045
2079.02,38.72237873,-77.10335765,2045
2080.01,38.73062467,-77.1028507,2045
2080.02,38.73496862,-77.09547829,2045
2080.03,38.73086601,-77.09857808,2045
2080.04,38.72649561,-77.10383127,2045
2081,38.73533804,-77.09915666,2045
2082,38.73860422,-77.11037648,2045
2083,38.72839363,-77.11632145,2045
2084,38.73004539,-77.1110748,2045
2085.01,38.72200874,-77.12456192,2045
2085.02,38.72305999,-77.13005233,2045
2086.01,38.71918683,-77.12599403,2045
2086.02,38.71696799,-77.12511629,2045
2086.03,38.71405519,-77.13476739,2045
2087,38.71264562,-77.11612938,2045
2088,38.70489114,-77.10361606,2045
2089.01,38.68297026,-77.14610924,2045
2089.02,38.70353405,-77.15278687,2045
2089.03,38.69908135,-77.14099666,2045
2089.04,38.69813179,-77.13008199,2045
2090,38.6874306,-77.17078879,2045
2091,38.6645433,-77.20097564,2045
2092,38.65077542,-77.14875732,2045
2093,38.63406223,-77.18733952,2045
2094,38.69376361,-77.2644532,2045
2095,38.70889387,-77.28226011,2045
2096.01,38.71239763,-77.24489253,2045
2096.02,38.71048121,-77.235936,2045
2097,38.70885687,-77.22694291,2045
2098,38.6995163,-77.21750234,2045
2099.01,38.69966504,-77.23061499,2045
2099.02,38.68453745,-77.2347075,2045
2100,38.68906828,-77.24702675,2045
2101,38.68613249,-77.22634524,2045
2102,38.68015104,-77.22517439,2045
2103,38.69102052,-77.20286196,2045
2104,38.69316732,-77.21108889,2045
2105,38.69974445,-77.20490825,2045
2106,38.71076195,-77.21147347,2045
2107,38.71821092,-77.21513691,2045
2108,38.71780424,-77.19938814,2045
2109,38.70678974,-77.19875513,2045
2110,38.71534705,-77.19122479,2045
2111.01,38.71006877,-77.18692481,2045
2111.02,38.7153298,-77.17686707,2045
2112.01,38.72858299,-77.16280598,2045
2112.02,38.72125846,-77.14964648,2045
2112.03,38.71867466,-77.1564309,2045
2112.04,38.71329508,-77.14958632,2045
2112.05,38.7099918,-77.1599379,2045
2112.06,38.71649012,-77.16238299,2045
2113,38.72679889,-77.17487031,2045
2114.01,38.72878447,-77.18437427,2045
2114.02,38.73284741,-77.17781008,2045
2114.03,38.7403331,-77.1698486,2045
2115.01,38.75280592,-77.17705583,2045
2115.02,38.74135453,-77.18062117,2045
2116.01,38.7300737,-77.19579097,2045
2116.02,38.73528165,-77.1881922,2045
2117.01,38.72469386,-77.19088486,2045
2117.02,38.73295522,-77.18602931,2045
2118,38.73071699,-77.20571046,2045
2119,38.74152724,-77.20436263,2045
2120,38.73596394,-77.19687547,2045
2121,38.74673276,-77.18988446,2045
2122,38.747418,-77.18443163,2045
2123,38.75337292,-77.19392801,2045
2124,38.75069683,-77.206984,2045
2125,38.76912639,-77.21772676,2045
2126,38.74765938,-77.23288292,2045
2127,38.7383688,-77.23978925,2045
2128,38.73983652,-77.2170856,2045
2129,38.71992623,-77.22549296,2045
2130,38.72917947,-77.23659275,2045
2131,38.72087637,-77.26383994,2045
2132,38.74056927,-77.26701889,2045
2133,38.76744158,-77.27594252,2045
2134,38.76183785,-77.26492999,2045
2135,38.75521945,-77.25211988,2045
2136,38.76650591,-77.24499572,2045
2137,38.76826737,-77.23182048,2045
2138,38.78159416,-77.24750588,2045
2139,38.79038359,-77.25903643,2045
2140,38.7822905,-77.26846605,2045
2141,38.77684496,-77.28542696,2045
2142,38.79239996,-77.287683,2045
2143,38.79948526,-77.25808416,2045
2144,38.80487583,-77.27264737,2045
2145,38.81934299,-77.29233516,2045
2146,38.80823234,-77.29234682,2045
2147,38.80553943,-77.31246678,2045
